apps,process,bondmode,time
sp,64,native-4instance,793.11
sp,64,native-4instance,789.02
sp,64,native-4instance,745.82
sp,64,native-4instance,776.69
bt,64,native-4instance,601.03
bt,64,native-4instance,593.21
bt,64,native-4instance,610.58
bt,64,native-4instance,581.73
bt,64,native-4instance,574.98
bt,64,native-4instance,570.45
bt,64,native-4instance,625.81
bt,64,native-4instance,590.89
bt,64,native-4instance,614.83
bt,64,native-4instance,590.41
sp,64,native-4instance,932.84
sp,64,native-4instance,946.98
sp,64,native-4instance,977
sp,64,native-4instance,939.43
sp,64,native-4instance,939.49
sp,64,native-4instance,923.18
sp,64,native-4instance,951.3
sp,64,native-4instance,942.71
sp,64,native-4instance,932.06
sp,64,native-4instance,935.56
bt,64,native-4instance,508.33
bt,64,native-4instance,521.07
bt,64,native-4instance,603.92
bt,64,native-4instance,510.01
bt,64,native-4instance,513.65
bt,64,native-4instance,496.15
bt,64,native-4instance,553.48
bt,64,native-4instance,571.41
bt,64,native-4instance,505.63
bt,64,native-4instance,524.82
sp,64,native-4instance,824.12
sp,64,native-4instance,787.39
sp,64,native-4instance,779.06
sp,64,native-4instance,790.35
sp,64,native-4instance,807.9
sp,64,native-4instance,912.4
sp,64,native-4instance,815.77
sp,64,native-4instance,766.95
sp,64,native-4instance,786.29
sp,64,native-4instance,819.08
bt,64,native-4instance,532.63
bt,64,native-4instance,515.24
bt,64,native-4instance,535.22
bt,64,native-4instance,530.71
bt,64,native-4instance,528.66
bt,64,native-4instance,567.77
bt,64,native-4instance,515.63
bt,64,native-4instance,639.77
bt,64,native-4instance,545.1
bt,64,native-4instance,510.96
sp,64,native-4instance,795.99
sp,64,native-4instance,826.31
sp,64,native-4instance,800.21
sp,64,native-4instance,761.31
sp,64,native-4instance,818.87
sp,64,native-4instance,794
sp,64,native-4instance,784.63
sp,64,native-4instance,808.89
sp,64,native-4instance,757.01
sp,64,native-4instance,764.05
