apps,process,bondmode,time
sp,64,802.3ad-4NICs-layer2,716.21
sp,64,802.3ad-4NICs-layer2,728.78
sp,64,802.3ad-4NICs-layer2,718.29
sp,64,802.3ad-4NICs-layer2,728.07
sp,64,802.3ad-4NICs-layer2,716.38
bt,64,802.3ad-4NICs-layer2,526.08
bt,64,802.3ad-4NICs-layer2,511.13
bt,64,802.3ad-4NICs-layer2,510.42
bt,64,802.3ad-4NICs-layer2,519.78
bt,64,802.3ad-4NICs-layer2,519.64
bt,64,802.3ad-4NICs-layer2,521.18
bt,64,802.3ad-4NICs-layer2,514.54
bt,64,802.3ad-4NICs-layer2,542.85
bt,64,802.3ad-4NICs-layer2,515.39
bt,64,802.3ad-4NICs-layer2,520.75
sp,64,802.3ad-4NICs-layer2,809.28
sp,64,802.3ad-4NICs-layer2,784.40
sp,64,802.3ad-4NICs-layer2,799.96
sp,64,802.3ad-4NICs-layer2,786.30
sp,64,802.3ad-4NICs-layer2,761.64
sp,64,802.3ad-4NICs-layer2,765.93
sp,64,802.3ad-4NICs-layer2,770.04
sp,64,802.3ad-4NICs-layer2,781.06
sp,64,802.3ad-4NICs-layer2,777.50
sp,64,802.3ad-4NICs-layer2,773.04
bt,64,802.3ad-4NICs-layer2,469.34
bt,64,802.3ad-4NICs-layer2,474.95
bt,64,802.3ad-4NICs-layer2,471.30
bt,64,802.3ad-4NICs-layer2,465.71
bt,64,802.3ad-4NICs-layer2,479.16
bt,64,802.3ad-4NICs-layer2,473.12
bt,64,802.3ad-4NICs-layer2,475.33
bt,64,802.3ad-4NICs-layer2,510.76
bt,64,802.3ad-4NICs-layer2,514.55
bt,64,802.3ad-4NICs-layer2,519.06
sp,64,802.3ad-4NICs-layer2,753.63
sp,64,802.3ad-4NICs-layer2,740.48
sp,64,802.3ad-4NICs-layer2,750.68
sp,64,802.3ad-4NICs-layer2,743.91
sp,64,802.3ad-4NICs-layer2,747.21
sp,64,802.3ad-4NICs-layer2,727.19
sp,64,802.3ad-4NICs-layer2,752.64
sp,64,802.3ad-4NICs-layer2,741.08
sp,64,802.3ad-4NICs-layer2,727.29
sp,64,802.3ad-4NICs-layer2,734.01
bt,64,802.3ad-4NICs-layer2,477.81
bt,64,802.3ad-4NICs-layer2,498.57
bt,64,802.3ad-4NICs-layer2,487.65
bt,64,802.3ad-4NICs-layer2,485.46
bt,64,802.3ad-4NICs-layer2,521.89
bt,64,802.3ad-4NICs-layer2,489.11
bt,64,802.3ad-4NICs-layer2,493.94
bt,64,802.3ad-4NICs-layer2,484.14
bt,64,802.3ad-4NICs-layer2,486.53
bt,64,802.3ad-4NICs-layer2,493.87
sp,64,802.3ad-4NICs-layer2,728.93
sp,64,802.3ad-4NICs-layer2,740.27
sp,64,802.3ad-4NICs-layer2,748.12
sp,64,802.3ad-4NICs-layer2,746.97
sp,64,802.3ad-4NICs-layer2,719.23
sp,64,802.3ad-4NICs-layer2,752.35
sp,64,802.3ad-4NICs-layer2,740.45
sp,64,802.3ad-4NICs-layer2,739.07
sp,64,802.3ad-4NICs-layer2,726.46
sp,64,802.3ad-4NICs-layer2,730.81
