apps,process,bondmode,time
bt,64,802.3ad-4NICs-layer2,175.15
bt,64,802.3ad-4NICs-layer2,174.36
sp,64,802.3ad-4NICs-layer2,287.03
sp,64,802.3ad-4NICs-layer2,286.88
sp,64,802.3ad-4NICs-layer2,292.37
sp,64,802.3ad-4NICs-layer2,286.11
sp,64,802.3ad-4NICs-layer2,291.53
sp,64,802.3ad-4NICs-layer2,290.81
sp,64,802.3ad-4NICs-layer2,290.89
sp,64,802.3ad-4NICs-layer2,281.21
sp,64,802.3ad-4NICs-layer2,290.67
sp,64,802.3ad-4NICs-layer2,283.41
